MutantNo,[FAIL | TIME | EXC | LIVE]
1,FAIL
2,FAIL
3,LIVE
4,EXC
5,LIVE
6,EXC
7,FAIL
8,FAIL
9,EXC
10,EXC
11,LIVE
12,EXC
13,FAIL
14,EXC
15,FAIL
16,FAIL
17,FAIL
18,LIVE
19,FAIL
20,FAIL
21,FAIL
22,FAIL
23,EXC
24,LIVE
25,EXC
26,EXC
27,EXC
28,EXC
29,FAIL
30,EXC
31,FAIL
32,FAIL
33,EXC
34,FAIL
35,EXC
36,FAIL
37,FAIL
38,LIVE
39,FAIL
40,FAIL
41,FAIL
42,FAIL
43,EXC
44,EXC
45,EXC
46,FAIL
47,FAIL
48,EXC
49,LIVE
50,FAIL
51,LIVE
52,FAIL
53,FAIL
54,FAIL
55,FAIL
56,FAIL
57,FAIL
58,EXC
59,LIVE
60,LIVE
61,FAIL
62,LIVE
63,EXC
64,EXC
65,FAIL
66,FAIL
67,EXC
68,EXC
69,FAIL
70,FAIL
71,EXC
72,FAIL
73,EXC
74,FAIL
75,LIVE
76,FAIL
77,EXC
78,FAIL
79,EXC
80,FAIL
81,LIVE
82,FAIL
83,FAIL
84,FAIL
85,LIVE
86,EXC
87,FAIL
88,FAIL
89,FAIL
90,FAIL
91,FAIL
92,FAIL
93,FAIL
94,FAIL
95,FAIL
96,FAIL
97,FAIL
98,FAIL
99,FAIL
100,EXC
101,EXC
102,LIVE
103,LIVE
104,EXC
105,LIVE
106,LIVE
107,EXC
108,LIVE
109,EXC
110,LIVE
111,LIVE
112,LIVE
113,FAIL
114,FAIL
115,FAIL
116,FAIL
117,EXC
118,FAIL
119,LIVE
120,EXC
121,FAIL
122,EXC
123,FAIL
124,FAIL
125,EXC
126,FAIL
127,EXC
128,FAIL
129,FAIL
130,TIME
131,FAIL
132,FAIL
133,LIVE
134,FAIL
135,FAIL
136,FAIL
137,FAIL
138,FAIL
139,FAIL
140,FAIL
141,FAIL
142,FAIL
143,EXC
144,EXC
145,EXC
146,EXC
147,EXC
148,EXC
149,EXC
150,FAIL
151,FAIL
152,LIVE
153,LIVE
154,LIVE
155,FAIL
156,LIVE
157,FAIL
158,LIVE
159,FAIL
160,FAIL
161,FAIL
162,FAIL
163,FAIL
164,FAIL
165,FAIL
166,FAIL
167,FAIL
168,FAIL
169,FAIL
170,FAIL
171,FAIL
172,FAIL
173,FAIL
174,FAIL
175,FAIL
176,EXC
177,EXC
178,EXC
179,FAIL
