MutantNo,[FAIL | TIME | EXC | LIVE]
1,FAIL
2,FAIL
3,FAIL
4,FAIL
5,FAIL
6,LIVE
7,LIVE
8,LIVE
9,EXC
10,EXC
11,EXC
12,FAIL
13,EXC
14,LIVE
15,LIVE
16,LIVE
17,FAIL
18,FAIL
19,EXC
20,EXC
21,EXC
22,FAIL
23,EXC
24,EXC
26,LIVE
27,LIVE
28,EXC
29,LIVE
30,LIVE
31,FAIL
32,FAIL
33,EXC
34,EXC
35,FAIL
36,EXC
37,EXC
38,FAIL
39,TIME
40,FAIL
41,TIME
42,FAIL
43,EXC
44,EXC
45,LIVE
46,EXC
47,FAIL
48,FAIL
49,EXC
50,FAIL
51,EXC
52,EXC
53,FAIL
54,EXC
55,FAIL
56,FAIL
57,FAIL
58,FAIL
59,FAIL
60,EXC
61,FAIL
62,EXC
63,LIVE
64,FAIL
65,FAIL
66,FAIL
67,FAIL
68,FAIL
69,FAIL
70,FAIL
71,FAIL
72,FAIL
73,FAIL
74,FAIL
75,FAIL
76,FAIL
77,FAIL
78,FAIL
79,FAIL
80,FAIL
81,FAIL
82,FAIL
83,FAIL
84,FAIL
85,EXC
86,FAIL
87,FAIL
88,FAIL
89,FAIL
90,FAIL
91,LIVE
92,FAIL
93,FAIL
94,LIVE
95,FAIL
96,FAIL
97,EXC
98,LIVE
99,FAIL
100,FAIL
101,FAIL
102,FAIL
103,FAIL
104,LIVE
105,LIVE
106,LIVE
107,FAIL
108,FAIL
109,FAIL
110,LIVE
111,FAIL
112,FAIL
113,FAIL
114,FAIL
115,FAIL
116,LIVE
117,FAIL
118,EXC
119,LIVE
120,FAIL
121,FAIL
122,FAIL
123,FAIL
124,LIVE
125,FAIL
126,FAIL
127,LIVE
128,EXC
129,EXC
130,FAIL
131,EXC
132,LIVE
133,EXC
134,FAIL
135,EXC
136,EXC
137,FAIL
138,EXC
139,FAIL
140,FAIL
141,EXC
142,EXC
143,FAIL
144,FAIL
145,EXC
146,EXC
147,EXC
148,FAIL
149,FAIL
150,EXC
151,TIME
152,EXC
153,FAIL
154,FAIL
155,EXC
156,LIVE
157,FAIL
158,FAIL
159,FAIL
160,FAIL
161,LIVE
162,LIVE
163,LIVE
164,EXC
165,LIVE
166,LIVE
167,FAIL
168,EXC
169,LIVE
170,EXC
171,FAIL
172,FAIL
173,FAIL
174,FAIL
175,FAIL
176,EXC
177,EXC
178,EXC
179,EXC
180,FAIL
181,LIVE
182,EXC
183,FAIL
184,EXC
185,FAIL
186,FAIL
187,FAIL
188,FAIL
189,FAIL
190,FAIL
191,FAIL
192,EXC
193,EXC
194,LIVE
195,FAIL
196,FAIL
197,FAIL
198,FAIL
199,LIVE
200,EXC
201,LIVE
202,EXC
203,FAIL
204,LIVE
205,EXC
206,FAIL
207,FAIL
208,FAIL
209,FAIL
210,FAIL
211,FAIL
212,FAIL
214,LIVE
215,LIVE
216,LIVE
217,FAIL
218,FAIL
219,FAIL
220,FAIL
221,LIVE
222,FAIL
223,FAIL
224,FAIL
225,FAIL
226,LIVE
227,EXC
228,FAIL
229,FAIL
230,LIVE
231,FAIL
232,FAIL
234,FAIL
235,FAIL
236,EXC
237,FAIL
238,FAIL
239,FAIL
240,FAIL
241,FAIL
242,FAIL
243,EXC
244,EXC
245,FAIL
246,EXC
247,FAIL
248,EXC
249,FAIL
250,EXC
251,FAIL
252,FAIL
253,EXC
254,EXC
255,FAIL
256,FAIL
257,FAIL
258,EXC
259,EXC
260,FAIL
261,EXC
262,LIVE
265,FAIL
266,FAIL
267,FAIL
268,FAIL
269,FAIL
270,LIVE
271,FAIL
272,EXC
273,FAIL
274,EXC
275,FAIL
276,EXC
277,EXC
278,EXC
279,FAIL
280,EXC
281,TIME
282,EXC
283,FAIL
284,FAIL
285,EXC
286,EXC
287,FAIL
288,LIVE
289,FAIL
290,LIVE
291,FAIL
292,EXC
293,FAIL
294,LIVE
295,FAIL
296,FAIL
297,FAIL
298,FAIL
299,FAIL
300,FAIL
301,FAIL
303,FAIL
304,EXC
305,FAIL
306,EXC
307,FAIL
308,FAIL
309,FAIL
310,EXC
311,FAIL
312,FAIL
313,FAIL
314,EXC
315,LIVE
316,FAIL
317,EXC
318,EXC
319,EXC
320,LIVE
321,EXC
323,FAIL
324,FAIL
325,LIVE
326,EXC
327,LIVE
328,FAIL
329,FAIL
330,LIVE
331,FAIL
332,FAIL
333,EXC
334,FAIL
335,EXC
336,FAIL
337,LIVE
338,FAIL
339,LIVE
340,LIVE
341,FAIL
342,EXC
343,FAIL
344,LIVE
345,LIVE
346,FAIL
347,EXC
348,FAIL
349,LIVE
350,EXC
351,EXC
352,FAIL
353,LIVE
354,EXC
355,FAIL
356,LIVE
357,FAIL
358,FAIL
359,FAIL
360,FAIL
361,FAIL
362,EXC
363,EXC
364,EXC
365,LIVE
