MutantNo,[FAIL | TIME | EXC | LIVE]
1,FAIL
2,FAIL
3,EXC
4,FAIL
5,FAIL
6,FAIL
7,FAIL
8,FAIL
9,EXC
10,LIVE
11,TIME
12,LIVE
13,EXC
14,FAIL
15,EXC
16,LIVE
17,EXC
18,EXC
19,LIVE
20,FAIL
21,FAIL
22,EXC
23,EXC
24,FAIL
25,LIVE
26,FAIL
27,LIVE
28,FAIL
29,LIVE
30,LIVE
31,FAIL
32,LIVE
33,FAIL
34,LIVE
35,LIVE
36,LIVE
37,LIVE
38,FAIL
39,FAIL
40,FAIL
41,LIVE
42,FAIL
43,FAIL
44,FAIL
45,FAIL
46,LIVE
47,FAIL
48,FAIL
49,FAIL
50,FAIL
51,LIVE
52,FAIL
53,FAIL
54,FAIL
55,EXC
56,FAIL
57,FAIL
58,EXC
59,LIVE
60,LIVE
61,FAIL
62,FAIL
63,LIVE
64,EXC
65,FAIL
66,FAIL
67,FAIL
68,LIVE
69,FAIL
70,FAIL
71,FAIL
72,FAIL
73,FAIL
74,LIVE
75,FAIL
76,FAIL
77,FAIL
78,LIVE
79,LIVE
80,LIVE
81,LIVE
82,LIVE
83,LIVE
84,FAIL
85,FAIL
86,FAIL
87,FAIL
88,LIVE
89,LIVE
90,FAIL
91,LIVE
92,FAIL
93,FAIL
94,FAIL
95,EXC
96,LIVE
97,LIVE
98,LIVE
99,EXC
102,EXC
103,EXC
104,FAIL
105,FAIL
106,EXC
107,EXC
108,EXC
109,EXC
110,FAIL
111,EXC
112,LIVE
113,EXC
114,FAIL
115,EXC
116,EXC
117,FAIL
118,FAIL
119,FAIL
120,LIVE
121,FAIL
122,FAIL
123,LIVE
124,FAIL
125,FAIL
126,EXC
127,LIVE
128,FAIL
129,FAIL
130,FAIL
131,LIVE
132,FAIL
133,FAIL
134,FAIL
135,EXC
136,EXC
137,EXC
138,EXC
139,EXC
140,EXC
141,EXC
142,EXC
143,FAIL
144,FAIL
145,FAIL
146,FAIL
147,FAIL
148,FAIL
149,LIVE
150,FAIL
151,FAIL
152,FAIL
153,FAIL
154,EXC
155,EXC
156,FAIL
157,FAIL
158,FAIL
159,FAIL
160,EXC
161,EXC
162,FAIL
163,LIVE
164,EXC
165,FAIL
166,EXC
167,LIVE
168,FAIL
169,FAIL
170,LIVE
171,FAIL
172,FAIL
173,LIVE
174,FAIL
175,FAIL
176,FAIL
177,FAIL
178,FAIL
179,FAIL
180,EXC
181,FAIL
182,FAIL
183,EXC
184,EXC
185,FAIL
186,FAIL
187,EXC
188,EXC
189,FAIL
190,FAIL
191,FAIL
192,FAIL
193,FAIL
194,EXC
195,FAIL
196,EXC
197,FAIL
198,EXC
199,FAIL
200,EXC
201,FAIL
202,FAIL
203,FAIL
204,FAIL
205,FAIL
206,FAIL
207,LIVE
208,LIVE
209,FAIL
210,FAIL
211,LIVE
212,EXC
213,EXC
214,FAIL
215,LIVE
216,FAIL
217,LIVE
218,FAIL
219,EXC
220,LIVE
221,FAIL
222,EXC
223,EXC
224,LIVE
225,FAIL
226,EXC
227,EXC
228,EXC
229,EXC
230,FAIL
231,EXC
232,FAIL
233,FAIL
234,FAIL
235,LIVE
236,FAIL
237,FAIL
238,FAIL
239,FAIL
240,FAIL
241,FAIL
242,FAIL
243,FAIL
244,FAIL
245,FAIL
246,FAIL
247,LIVE
248,LIVE
249,FAIL
250,FAIL
251,LIVE
252,EXC
253,FAIL
254,EXC
255,EXC
256,FAIL
257,EXC
258,EXC
259,FAIL
260,FAIL
261,EXC
262,EXC
263,EXC
264,LIVE
265,FAIL
266,EXC
267,EXC
268,FAIL
269,EXC
270,EXC
271,FAIL
272,EXC
273,FAIL
