MutantNo,[FAIL | TIME | EXC | LIVE]
1,FAIL
2,FAIL
3,LIVE
4,FAIL
5,EXC
6,LIVE
7,EXC
8,EXC
9,EXC
10,EXC
11,LIVE
12,EXC
13,EXC
14,EXC
15,EXC
16,EXC
17,EXC
18,FAIL
19,EXC
20,LIVE
21,FAIL
22,LIVE
23,EXC
24,EXC
25,EXC
26,EXC
27,EXC
28,FAIL
29,EXC
30,EXC
31,EXC
32,EXC
33,EXC
34,EXC
35,EXC
36,LIVE
37,EXC
38,EXC
39,LIVE
40,EXC
41,LIVE
42,FAIL
43,FAIL
44,LIVE
45,EXC
46,EXC
47,LIVE
48,LIVE
49,LIVE
50,EXC
51,LIVE
52,EXC
53,LIVE
54,EXC
55,LIVE
56,LIVE
57,LIVE
58,LIVE
59,LIVE
60,LIVE
61,LIVE
62,EXC
63,LIVE
64,LIVE
65,EXC
66,LIVE
67,EXC
68,EXC
69,LIVE
70,LIVE
71,LIVE
72,EXC
73,LIVE
74,LIVE
75,EXC
76,EXC
77,FAIL
78,LIVE
79,LIVE
80,LIVE
81,EXC
82,LIVE
83,EXC
84,EXC
85,LIVE
86,EXC
87,EXC
88,EXC
89,LIVE
90,EXC
91,LIVE
92,LIVE
93,LIVE
94,EXC
95,EXC
96,LIVE
97,LIVE
98,LIVE
99,LIVE
100,LIVE
101,LIVE
102,LIVE
103,EXC
104,EXC
105,LIVE
106,EXC
107,LIVE
108,FAIL
109,EXC
110,EXC
111,EXC
112,EXC
113,EXC
114,EXC
115,EXC
116,FAIL
117,LIVE
118,LIVE
119,LIVE
120,EXC
121,EXC
122,LIVE
123,EXC
124,LIVE
125,LIVE
126,LIVE
127,EXC
128,LIVE
129,LIVE
130,LIVE
133,LIVE
134,LIVE
135,LIVE
136,LIVE
137,LIVE
138,EXC
139,LIVE
140,LIVE
141,LIVE
142,EXC
143,LIVE
144,LIVE
145,FAIL
146,FAIL
147,LIVE
148,FAIL
149,FAIL
150,LIVE
151,FAIL
152,LIVE
153,FAIL
154,LIVE
155,FAIL
156,LIVE
157,FAIL
158,FAIL
159,FAIL
160,LIVE
161,FAIL
162,FAIL
163,LIVE
164,FAIL
165,LIVE
166,FAIL
167,LIVE
168,FAIL
169,LIVE
170,FAIL
171,LIVE
172,LIVE
173,LIVE
174,FAIL
175,FAIL
176,LIVE
177,LIVE
178,FAIL
179,LIVE
180,LIVE
181,LIVE
182,LIVE
183,LIVE
