MutantNo,[FAIL | TIME | EXC | LIVE]
1,LIVE
2,LIVE
3,LIVE
4,LIVE
5,EXC
6,LIVE
7,LIVE
8,FAIL
9,LIVE
10,EXC
11,LIVE
12,LIVE
13,LIVE
14,FAIL
15,FAIL
16,LIVE
17,FAIL
18,EXC
19,LIVE
20,FAIL
21,EXC
22,LIVE
23,FAIL
24,EXC
25,EXC
26,LIVE
27,FAIL
28,FAIL
29,FAIL
30,LIVE
31,LIVE
32,LIVE
33,LIVE
34,LIVE
35,LIVE
36,LIVE
37,LIVE
38,LIVE
39,LIVE
40,FAIL
41,EXC
42,FAIL
43,EXC
44,LIVE
45,FAIL
46,EXC
47,LIVE
48,LIVE
49,LIVE
50,LIVE
51,LIVE
52,FAIL
53,EXC
54,FAIL
55,FAIL
56,LIVE
57,FAIL
58,EXC
59,LIVE
60,FAIL
61,FAIL
62,FAIL
63,FAIL
64,LIVE
65,LIVE
66,LIVE
67,FAIL
68,LIVE
69,LIVE
70,EXC
71,LIVE
72,LIVE
73,EXC
74,LIVE
75,EXC
76,EXC
77,LIVE
78,LIVE
79,FAIL
80,FAIL
81,FAIL
82,LIVE
83,LIVE
84,EXC
85,FAIL
86,FAIL
87,LIVE
88,LIVE
89,EXC
90,LIVE
91,LIVE
92,FAIL
93,LIVE
94,LIVE
95,FAIL
96,EXC
97,LIVE
98,FAIL
99,FAIL
100,FAIL
