MutantNo,[FAIL | TIME | EXC | LIVE]
1,FAIL
2,FAIL
3,FAIL
4,LIVE
5,EXC
6,FAIL
7,FAIL
8,FAIL
9,TIME
10,FAIL
11,EXC
12,FAIL
13,FAIL
14,EXC
15,EXC
16,FAIL
17,EXC
18,EXC
19,EXC
20,FAIL
21,FAIL
22,EXC
23,EXC
24,EXC
25,FAIL
26,LIVE
27,EXC
28,FAIL
29,EXC
30,EXC
31,EXC
32,EXC
33,FAIL
34,FAIL
35,FAIL
36,FAIL
37,LIVE
38,FAIL
39,FAIL
40,FAIL
41,FAIL
42,EXC
43,EXC
44,FAIL
45,LIVE
46,EXC
47,FAIL
48,FAIL
49,FAIL
50,LIVE
51,LIVE
52,LIVE
53,FAIL
54,FAIL
55,FAIL
56,FAIL
57,FAIL
58,LIVE
59,LIVE
60,LIVE
61,FAIL
62,FAIL
63,FAIL
64,FAIL
65,LIVE
66,LIVE
67,LIVE
68,FAIL
69,LIVE
70,FAIL
71,EXC
72,EXC
73,FAIL
74,FAIL
75,FAIL
76,FAIL
77,FAIL
78,FAIL
79,FAIL
80,LIVE
81,FAIL
82,FAIL
83,EXC
84,FAIL
85,EXC
86,FAIL
87,EXC
88,LIVE
89,FAIL
90,EXC
91,EXC
92,FAIL
93,FAIL
94,EXC
95,EXC
96,FAIL
97,EXC
98,EXC
99,EXC
100,FAIL
101,EXC
102,FAIL
103,EXC
104,LIVE
105,FAIL
106,FAIL
107,LIVE
108,FAIL
109,FAIL
110,EXC
111,FAIL
112,FAIL
113,LIVE
114,EXC
115,FAIL
116,EXC
117,LIVE
118,LIVE
119,FAIL
120,EXC
121,EXC
122,FAIL
123,EXC
124,FAIL
125,EXC
126,FAIL
127,LIVE
128,EXC
129,EXC
130,TIME
131,TIME
132,EXC
133,LIVE
134,FAIL
135,LIVE
136,FAIL
137,EXC
138,FAIL
139,FAIL
140,EXC
141,LIVE
142,EXC
143,LIVE
144,EXC
145,FAIL
146,FAIL
147,EXC
148,LIVE
149,FAIL
150,FAIL
151,LIVE
152,LIVE
153,FAIL
154,EXC
155,EXC
156,LIVE
157,LIVE
158,EXC
159,LIVE
160,LIVE
161,TIME
162,TIME
163,FAIL
164,LIVE
165,FAIL
166,FAIL
167,FAIL
168,LIVE
169,EXC
170,FAIL
171,FAIL
172,LIVE
173,LIVE
174,LIVE
175,FAIL
176,EXC
177,LIVE
178,EXC
179,EXC
180,FAIL
181,LIVE
182,FAIL
183,EXC
184,EXC
185,EXC
186,EXC
187,LIVE
188,EXC
189,EXC
190,EXC
191,FAIL
192,EXC
193,EXC
194,FAIL
195,FAIL
196,FAIL
197,FAIL
198,LIVE
199,EXC
200,LIVE
201,EXC
202,LIVE
203,EXC
204,FAIL
205,FAIL
206,FAIL
207,LIVE
208,FAIL
209,FAIL
210,EXC
211,FAIL
212,FAIL
213,FAIL
214,LIVE
216,LIVE
218,FAIL
219,FAIL
220,FAIL
221,EXC
222,FAIL
223,EXC
224,FAIL
225,LIVE
226,FAIL
227,FAIL
228,FAIL
229,FAIL
230,LIVE
231,FAIL
232,FAIL
233,FAIL
234,FAIL
235,FAIL
236,FAIL
237,LIVE
238,FAIL
239,FAIL
240,FAIL
241,LIVE
242,FAIL
243,FAIL
244,FAIL
245,LIVE
246,LIVE
247,LIVE
248,LIVE
249,FAIL
250,FAIL
251,FAIL
252,FAIL
253,LIVE
254,LIVE
255,FAIL
256,LIVE
257,LIVE
258,LIVE
259,FAIL
260,FAIL
261,FAIL
262,FAIL
263,FAIL
264,FAIL
265,FAIL
266,FAIL
267,FAIL
268,FAIL
269,FAIL
270,LIVE
271,FAIL
272,FAIL
273,EXC
274,EXC
275,LIVE
276,FAIL
277,EXC
278,FAIL
279,EXC
280,FAIL
281,EXC
282,FAIL
283,LIVE
284,EXC
285,FAIL
286,FAIL
287,EXC
288,FAIL
289,FAIL
290,LIVE
291,FAIL
292,FAIL
293,FAIL
294,FAIL
295,LIVE
296,LIVE
297,FAIL
298,FAIL
299,LIVE
300,FAIL
301,FAIL
302,FAIL
303,FAIL
304,FAIL
305,FAIL
306,FAIL
307,FAIL
308,LIVE
309,FAIL
310,LIVE
311,FAIL
312,FAIL
313,FAIL
314,FAIL
315,FAIL
316,FAIL
317,FAIL
318,FAIL
319,LIVE
320,FAIL
321,EXC
322,FAIL
323,FAIL
324,EXC
325,EXC
326,EXC
327,LIVE
328,LIVE
329,FAIL
330,FAIL
331,FAIL
332,LIVE
333,FAIL
334,LIVE
335,LIVE
336,LIVE
337,FAIL
338,FAIL
339,LIVE
340,EXC
341,EXC
342,EXC
343,FAIL
344,LIVE
345,LIVE
346,LIVE
347,FAIL
348,FAIL
350,EXC
351,LIVE
352,EXC
353,LIVE
354,LIVE
355,LIVE
356,LIVE
357,EXC
358,FAIL
359,LIVE
360,FAIL
361,FAIL
362,LIVE
363,FAIL
364,EXC
365,FAIL
366,EXC
367,FAIL
368,LIVE
369,EXC
370,FAIL
371,FAIL
372,FAIL
373,EXC
374,EXC
375,EXC
376,EXC
377,EXC
378,EXC
379,LIVE
380,LIVE
381,EXC
382,LIVE
383,FAIL
384,FAIL
385,FAIL
386,LIVE
387,FAIL
388,FAIL
389,EXC
390,FAIL
391,LIVE
392,FAIL
393,FAIL
394,FAIL
395,FAIL
396,FAIL
397,FAIL
398,FAIL
399,LIVE
400,FAIL
401,FAIL
402,FAIL
403,FAIL
404,LIVE
405,EXC
406,FAIL
407,FAIL
408,FAIL
409,FAIL
410,FAIL
