MutantNo,[FAIL | TIME | EXC | LIVE]
1,FAIL
2,EXC
3,EXC
4,EXC
5,EXC
6,EXC
7,EXC
8,FAIL
9,EXC
10,EXC
11,FAIL
12,EXC
13,FAIL
14,LIVE
15,FAIL
16,EXC
17,FAIL
18,FAIL
19,EXC
20,FAIL
21,EXC
22,EXC
23,EXC
24,FAIL
25,FAIL
26,FAIL
27,FAIL
28,LIVE
29,EXC
30,EXC
31,EXC
32,FAIL
33,FAIL
34,FAIL
35,LIVE
36,LIVE
37,FAIL
38,LIVE
40,EXC
41,EXC
42,EXC
43,EXC
44,LIVE
45,LIVE
46,EXC
47,LIVE
48,EXC
49,FAIL
50,FAIL
51,FAIL
52,FAIL
53,FAIL
54,FAIL
55,FAIL
56,FAIL
57,FAIL
58,FAIL
59,EXC
60,FAIL
61,EXC
62,FAIL
63,LIVE
64,EXC
65,FAIL
66,FAIL
67,EXC
68,LIVE
69,EXC
70,FAIL
71,LIVE
72,FAIL
73,EXC
74,EXC
75,FAIL
76,EXC
77,LIVE
78,FAIL
79,EXC
80,FAIL
81,FAIL
82,LIVE
83,LIVE
84,FAIL
85,EXC
86,FAIL
87,FAIL
88,EXC
89,EXC
90,EXC
91,FAIL
92,EXC
93,EXC
94,FAIL
95,FAIL
96,FAIL
97,EXC
98,FAIL
99,EXC
100,EXC
101,EXC
102,LIVE
103,LIVE
104,FAIL
105,LIVE
106,FAIL
107,EXC
108,FAIL
109,EXC
110,FAIL
111,EXC
112,FAIL
113,FAIL
114,FAIL
115,FAIL
116,FAIL
117,FAIL
118,FAIL
119,EXC
120,LIVE
121,EXC
122,FAIL
123,FAIL
124,FAIL
125,FAIL
126,FAIL
127,FAIL
128,FAIL
129,FAIL
130,EXC
131,LIVE
132,EXC
133,FAIL
134,FAIL
135,EXC
136,LIVE
137,FAIL
138,FAIL
139,FAIL
140,FAIL
141,LIVE
142,LIVE
143,LIVE
144,FAIL
145,EXC
146,EXC
147,LIVE
148,FAIL
149,LIVE
150,LIVE
151,FAIL
153,LIVE
154,LIVE
155,FAIL
156,LIVE
157,LIVE
158,FAIL
159,FAIL
160,FAIL
161,LIVE
162,LIVE
163,LIVE
164,FAIL
165,FAIL
166,FAIL
167,LIVE
168,LIVE
169,FAIL
170,FAIL
171,FAIL
172,FAIL
173,FAIL
174,LIVE
175,FAIL
176,FAIL
177,FAIL
178,LIVE
179,FAIL
180,FAIL
181,FAIL
182,FAIL
183,FAIL
184,EXC
185,FAIL
186,EXC
187,LIVE
188,FAIL
189,FAIL
190,FAIL
191,LIVE
192,FAIL
193,EXC
194,FAIL
195,FAIL
196,FAIL
197,FAIL
198,FAIL
199,FAIL
200,EXC
201,LIVE
202,LIVE
203,LIVE
204,FAIL
205,FAIL
206,LIVE
207,FAIL
208,LIVE
209,FAIL
210,FAIL
211,FAIL
212,LIVE
213,FAIL
214,LIVE
215,FAIL
216,FAIL
217,FAIL
218,FAIL
219,LIVE
220,FAIL
221,FAIL
222,FAIL
223,FAIL
224,FAIL
225,FAIL
226,FAIL
227,FAIL
228,LIVE
229,FAIL
230,FAIL
231,FAIL
232,LIVE
233,FAIL
234,FAIL
235,FAIL
236,LIVE
237,FAIL
238,FAIL
239,LIVE
240,FAIL
241,FAIL
242,LIVE
243,FAIL
244,FAIL
245,LIVE
246,LIVE
247,LIVE
248,LIVE
249,FAIL
250,FAIL
251,FAIL
252,FAIL
253,LIVE
254,FAIL
255,LIVE
256,FAIL
258,EXC
259,FAIL
260,LIVE
261,FAIL
262,FAIL
263,EXC
264,FAIL
265,FAIL
266,FAIL
267,FAIL
