MutantNo,[FAIL | TIME | EXC | LIVE]
1,EXC
2,FAIL
3,FAIL
4,EXC
5,EXC
6,EXC
7,FAIL
8,LIVE
9,FAIL
10,FAIL
11,FAIL
12,FAIL
13,FAIL
14,FAIL
15,LIVE
16,FAIL
17,EXC
18,FAIL
19,EXC
20,EXC
21,FAIL
22,EXC
23,EXC
24,EXC
25,FAIL
26,EXC
27,LIVE
28,EXC
29,FAIL
30,EXC
31,EXC
32,FAIL
33,EXC
34,FAIL
35,EXC
36,EXC
37,FAIL
38,FAIL
39,FAIL
40,FAIL
41,FAIL
42,FAIL
43,FAIL
44,FAIL
45,EXC
46,EXC
47,FAIL
48,LIVE
49,LIVE
50,FAIL
51,LIVE
52,LIVE
53,FAIL
54,EXC
55,FAIL
56,LIVE
57,LIVE
58,EXC
59,FAIL
60,LIVE
61,EXC
62,EXC
63,FAIL
64,FAIL
65,EXC
66,EXC
67,FAIL
68,FAIL
69,FAIL
70,EXC
71,EXC
72,FAIL
73,EXC
74,FAIL
75,FAIL
76,EXC
77,LIVE
78,LIVE
79,FAIL
80,EXC
81,FAIL
82,LIVE
83,EXC
84,FAIL
85,FAIL
86,FAIL
87,FAIL
88,FAIL
89,FAIL
90,LIVE
91,EXC
92,EXC
93,FAIL
94,EXC
95,EXC
96,EXC
97,LIVE
98,LIVE
99,FAIL
100,LIVE
101,LIVE
102,FAIL
103,FAIL
104,FAIL
105,LIVE
106,LIVE
107,FAIL
108,EXC
109,FAIL
110,FAIL
111,FAIL
112,EXC
113,FAIL
114,EXC
115,EXC
116,FAIL
117,EXC
118,EXC
119,EXC
120,EXC
121,LIVE
122,EXC
123,EXC
124,LIVE
125,EXC
126,EXC
127,LIVE
128,FAIL
129,FAIL
130,EXC
131,LIVE
132,FAIL
133,FAIL
134,FAIL
135,FAIL
136,EXC
137,FAIL
138,FAIL
139,EXC
140,LIVE
141,FAIL
142,FAIL
143,EXC
144,EXC
145,FAIL
146,EXC
147,LIVE
148,LIVE
149,EXC
150,FAIL
151,LIVE
152,LIVE
153,LIVE
154,EXC
155,FAIL
156,EXC
157,FAIL
158,EXC
159,EXC
160,FAIL
161,LIVE
162,FAIL
163,EXC
164,FAIL
165,FAIL
166,EXC
167,LIVE
168,EXC
169,FAIL
170,FAIL
171,EXC
172,LIVE
173,LIVE
174,FAIL
175,LIVE
176,FAIL
177,LIVE
178,LIVE
179,FAIL
180,EXC
181,EXC
182,EXC
183,FAIL
184,LIVE
185,EXC
186,LIVE
187,FAIL
188,FAIL
189,EXC
190,FAIL
191,LIVE
192,FAIL
193,LIVE
194,FAIL
195,FAIL
196,FAIL
197,FAIL
198,LIVE
199,LIVE
200,FAIL
201,LIVE
202,FAIL
203,LIVE
204,LIVE
205,LIVE
206,FAIL
207,EXC
208,LIVE
209,FAIL
210,LIVE
211,LIVE
212,FAIL
213,EXC
214,FAIL
215,FAIL
216,LIVE
217,EXC
218,FAIL
219,FAIL
220,FAIL
221,LIVE
222,EXC
223,EXC
224,FAIL
225,FAIL
226,EXC
228,LIVE
229,LIVE
230,EXC
231,LIVE
232,EXC
233,EXC
234,LIVE
235,LIVE
236,LIVE
237,LIVE
238,EXC
239,LIVE
240,EXC
241,EXC
242,LIVE
243,FAIL
253,FAIL
254,FAIL
255,FAIL
256,FAIL
257,EXC
258,EXC
259,FAIL
260,FAIL
261,FAIL
262,FAIL
263,FAIL
264,EXC
265,EXC
266,FAIL
267,FAIL
268,LIVE
269,FAIL
270,LIVE
