MutantNo,[FAIL | TIME | EXC | LIVE]
1,EXC
2,FAIL
3,EXC
4,FAIL
5,TIME
6,FAIL
7,TIME
8,FAIL
9,TIME
10,FAIL
11,FAIL
12,FAIL
13,TIME
14,FAIL
15,TIME
16,LIVE
17,FAIL
18,FAIL
19,EXC
20,FAIL
21,LIVE
22,FAIL
23,FAIL
24,FAIL
25,FAIL
26,EXC
27,EXC
28,TIME
29,FAIL
30,LIVE
31,FAIL
32,TIME
33,FAIL
34,FAIL
35,LIVE
36,FAIL
37,FAIL
38,FAIL
39,LIVE
40,FAIL
41,FAIL
42,TIME
43,EXC
44,EXC
45,FAIL
46,FAIL
47,TIME
48,LIVE
49,FAIL
50,FAIL
51,LIVE
52,LIVE
53,FAIL
54,FAIL
55,FAIL
56,EXC
57,TIME
58,TIME
59,TIME
60,FAIL
61,FAIL
62,TIME
63,EXC
64,EXC
65,FAIL
66,FAIL
67,TIME
68,TIME
69,TIME
70,FAIL
71,FAIL
72,LIVE
73,TIME
74,EXC
75,FAIL
76,FAIL
77,EXC
78,FAIL
79,FAIL
80,EXC
81,FAIL
82,FAIL
83,FAIL
84,FAIL
85,EXC
86,FAIL
87,LIVE
88,FAIL
89,LIVE
90,FAIL
91,FAIL
92,FAIL
93,FAIL
94,FAIL
