MutantNo,[FAIL | TIME | EXC | LIVE]
1,FAIL
2,FAIL
3,FAIL
4,FAIL
5,FAIL
6,FAIL
7,FAIL
8,FAIL
9,FAIL
10,FAIL
11,FAIL
12,FAIL
25,FAIL
26,FAIL
27,FAIL
28,FAIL
29,FAIL
30,FAIL
31,FAIL
32,FAIL
33,FAIL
34,FAIL
35,FAIL
36,FAIL
37,FAIL
38,FAIL
39,FAIL
40,FAIL
41,LIVE
42,FAIL
43,FAIL
44,LIVE
45,FAIL
46,FAIL
47,EXC
48,FAIL
49,FAIL
50,EXC
53,LIVE
56,LIVE
57,EXC
58,EXC
59,EXC
60,EXC
61,FAIL
62,EXC
63,EXC
64,EXC
65,EXC
66,EXC
67,LIVE
68,EXC
69,EXC
70,LIVE
71,LIVE
72,LIVE
73,EXC
74,EXC
75,EXC
76,LIVE
77,EXC
78,FAIL
79,FAIL
80,EXC
81,EXC
82,FAIL
83,EXC
84,EXC
85,EXC
86,EXC
87,FAIL
88,EXC
89,EXC
90,EXC
91,EXC
92,LIVE
93,EXC
94,LIVE
95,FAIL
96,EXC
97,FAIL
98,EXC
99,FAIL
100,EXC
101,LIVE
102,EXC
103,EXC
104,EXC
105,FAIL
106,FAIL
107,FAIL
108,FAIL
109,EXC
110,EXC
111,EXC
112,FAIL
113,LIVE
114,EXC
115,FAIL
116,FAIL
117,EXC
118,LIVE
119,EXC
120,FAIL
121,FAIL
122,LIVE
123,EXC
124,EXC
125,FAIL
126,EXC
127,EXC
128,FAIL
129,EXC
130,EXC
131,EXC
132,EXC
133,EXC
134,EXC
135,EXC
136,FAIL
137,EXC
138,EXC
139,FAIL
140,EXC
141,FAIL
142,LIVE
143,LIVE
144,FAIL
145,EXC
146,LIVE
147,EXC
148,EXC
149,LIVE
150,LIVE
151,LIVE
152,EXC
153,FAIL
154,EXC
155,LIVE
156,EXC
157,EXC
158,LIVE
159,EXC
160,LIVE
161,EXC
162,EXC
163,EXC
164,FAIL
165,FAIL
166,FAIL
167,FAIL
168,FAIL
169,FAIL
170,LIVE
171,EXC
172,LIVE
173,LIVE
174,EXC
175,LIVE
176,EXC
177,EXC
178,FAIL
179,LIVE
180,LIVE
181,LIVE
182,EXC
183,LIVE
184,FAIL
185,LIVE
186,EXC
187,LIVE
188,EXC
189,FAIL
190,LIVE
191,EXC
192,LIVE
193,FAIL
194,EXC
195,EXC
196,LIVE
197,LIVE
198,LIVE
199,EXC
