MutantNo,[FAIL | TIME | EXC | LIVE]
1,EXC
2,EXC
3,EXC
4,TIME
5,EXC
6,TIME
7,EXC
8,EXC
9,EXC
10,EXC
11,TIME
12,EXC
13,TIME
14,EXC
15,EXC
16,TIME
17,EXC
18,LIVE
19,LIVE
20,EXC
21,LIVE
22,LIVE
23,EXC
24,EXC
25,EXC
26,EXC
27,EXC
28,EXC
29,EXC
30,EXC
31,EXC
32,EXC
33,EXC
34,EXC
35,EXC
36,EXC
37,EXC
38,LIVE
39,EXC
40,LIVE
41,EXC
42,LIVE
43,EXC
44,EXC
45,FAIL
46,EXC
47,LIVE
48,EXC
49,LIVE
50,EXC
51,EXC
52,EXC
53,EXC
54,EXC
55,EXC
56,TIME
57,TIME
58,EXC
59,EXC
60,EXC
61,EXC
62,EXC
63,EXC
64,EXC
65,EXC
66,EXC
67,EXC
68,EXC
69,EXC
70,EXC
71,EXC
72,EXC
73,LIVE
74,EXC
75,EXC
76,EXC
77,EXC
78,EXC
79,EXC
80,EXC
81,EXC
82,EXC
83,EXC
84,LIVE
85,EXC
86,EXC
87,EXC
88,EXC
89,FAIL
90,EXC
91,EXC
92,EXC
93,EXC
94,LIVE
95,EXC
96,EXC
97,EXC
98,EXC
99,EXC
100,EXC
101,EXC
102,EXC
103,EXC
104,EXC
105,EXC
106,EXC
107,EXC
108,EXC
109,LIVE
110,EXC
111,EXC
112,EXC
113,EXC
114,EXC
115,EXC
116,EXC
117,EXC
118,EXC
119,EXC
120,EXC
121,EXC
122,EXC
123,EXC
124,EXC
125,EXC
126,EXC
127,EXC
128,EXC
129,LIVE
130,EXC
131,EXC
132,EXC
133,EXC
134,EXC
135,EXC
136,EXC
137,EXC
138,EXC
139,EXC
140,EXC
141,EXC
142,EXC
143,EXC
144,EXC
145,EXC
146,EXC
147,EXC
148,EXC
149,EXC
150,EXC
151,EXC
152,EXC
153,EXC
154,EXC
155,EXC
156,EXC
157,LIVE
158,EXC
159,EXC
160,EXC
161,EXC
162,LIVE
163,EXC
164,EXC
165,EXC
166,EXC
167,EXC
168,EXC
169,EXC
170,EXC
171,EXC
172,EXC
173,EXC
174,EXC
175,LIVE
176,EXC
177,LIVE
178,EXC
179,FAIL
180,EXC
181,EXC
182,FAIL
183,EXC
184,EXC
185,EXC
186,FAIL
187,EXC
188,EXC
189,EXC
190,FAIL
191,FAIL
192,EXC
193,LIVE
194,EXC
195,FAIL
196,EXC
197,EXC
198,EXC
199,FAIL
200,EXC
201,EXC
202,EXC
203,EXC
204,FAIL
205,EXC
206,EXC
207,EXC
208,EXC
209,EXC
210,EXC
211,FAIL
212,EXC
213,EXC
214,EXC
215,FAIL
216,EXC
217,EXC
218,LIVE
219,EXC
220,EXC
221,FAIL
222,EXC
223,FAIL
224,EXC
225,EXC
226,EXC
227,EXC
228,EXC
229,EXC
230,EXC
231,EXC
232,EXC
233,EXC
234,EXC
235,EXC
236,EXC
237,EXC
238,FAIL
239,EXC
240,FAIL
241,FAIL
242,EXC
243,LIVE
244,EXC
245,FAIL
246,EXC
247,FAIL
248,EXC
249,EXC
250,EXC
251,FAIL
252,FAIL
253,EXC
254,FAIL
255,EXC
256,EXC
257,LIVE
258,EXC
259,EXC
260,EXC
261,EXC
262,LIVE
263,EXC
264,EXC
265,EXC
266,EXC
267,EXC
268,EXC
269,EXC
270,EXC
271,EXC
272,EXC
273,EXC
274,EXC
275,EXC
276,EXC
277,EXC
278,EXC
279,EXC
280,EXC
281,EXC
282,EXC
283,EXC
284,EXC
285,EXC
286,LIVE
287,EXC
288,EXC
289,EXC
290,EXC
291,LIVE
292,EXC
293,EXC
294,EXC
295,EXC
296,EXC
297,EXC
298,EXC
299,EXC
300,EXC
301,EXC
302,FAIL
303,EXC
304,EXC
305,EXC
306,EXC
307,EXC
308,EXC
309,EXC
310,EXC
311,FAIL
312,EXC
